image,caption
unsloth/data/apple/1f9d1-200d-1f9af-200d-27a1-fe0f.png,"Apple Emoji: 1F9D1-200D-1F9AF-200D-27A1-FE0F (person_with_white_cane_facing_right). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f9d1-200d-1f9af-200d-27a1-fe0f.png,"Google Emoji: 1F9D1-200D-1F9AF-200D-27A1-FE0F (person_with_white_cane_facing_right). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f468-200d-1f9af.png,"Apple Emoji: 1F468-200D-1F9AF (man_with_probing_cane). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f468-200d-1f9af.png,"Google Emoji: 1F468-200D-1F9AF (man_with_probing_cane). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f468-200d-1f9af-200d-27a1-fe0f.png,"Apple Emoji: 1F468-200D-1F9AF-200D-27A1-FE0F (man_with_white_cane_facing_right). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f468-200d-1f9af-200d-27a1-fe0f.png,"Google Emoji: 1F468-200D-1F9AF-200D-27A1-FE0F (man_with_white_cane_facing_right). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f469-200d-1f9af.png,"Apple Emoji: 1F469-200D-1F9AF (woman_with_probing_cane). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f469-200d-1f9af.png,"Google Emoji: 1F469-200D-1F9AF (woman_with_probing_cane). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f469-200d-1f9af-200d-27a1-fe0f.png,"Apple Emoji: 1F469-200D-1F9AF-200D-27A1-FE0F (woman_with_white_cane_facing_right). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f469-200d-1f9af-200d-27a1-fe0f.png,"Google Emoji: 1F469-200D-1F9AF-200D-27A1-FE0F (woman_with_white_cane_facing_right). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f9d1-200d-1f9bc.png,"Apple Emoji: 1F9D1-200D-1F9BC (person_in_motorized_wheelchair). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f9d1-200d-1f9bc.png,"Google Emoji: 1F9D1-200D-1F9BC (person_in_motorized_wheelchair). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f9d1-200d-1f9bc-200d-27a1-fe0f.png,"Apple Emoji: 1F9D1-200D-1F9BC-200D-27A1-FE0F (person_in_motorized_wheelchair_facing_right). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f9d1-200d-1f9bc-200d-27a1-fe0f.png,"Google Emoji: 1F9D1-200D-1F9BC-200D-27A1-FE0F (person_in_motorized_wheelchair_facing_right). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f468-200d-1f9bc.png,"Apple Emoji: 1F468-200D-1F9BC (man_in_motorized_wheelchair). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f468-200d-1f9bc.png,"Google Emoji: 1F468-200D-1F9BC (man_in_motorized_wheelchair). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f468-200d-1f9bc-200d-27a1-fe0f.png,"Apple Emoji: 1F468-200D-1F9BC-200D-27A1-FE0F (man_in_motorized_wheelchair_facing_right). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f468-200d-1f9bc-200d-27a1-fe0f.png,"Google Emoji: 1F468-200D-1F9BC-200D-27A1-FE0F (man_in_motorized_wheelchair_facing_right). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f469-200d-1f9bc.png,"Apple Emoji: 1F469-200D-1F9BC (woman_in_motorized_wheelchair). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f469-200d-1f9bc.png,"Google Emoji: 1F469-200D-1F9BC (woman_in_motorized_wheelchair). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f469-200d-1f9bc-200d-27a1-fe0f.png,"Apple Emoji: 1F469-200D-1F9BC-200D-27A1-FE0F (woman_in_motorized_wheelchair_facing_right). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f469-200d-1f9bc-200d-27a1-fe0f.png,"Google Emoji: 1F469-200D-1F9BC-200D-27A1-FE0F (woman_in_motorized_wheelchair_facing_right). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f9d1-200d-1f9bd.png,"Apple Emoji: 1F9D1-200D-1F9BD (person_in_manual_wheelchair). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f9d1-200d-1f9bd.png,"Google Emoji: 1F9D1-200D-1F9BD (person_in_manual_wheelchair). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f9d1-200d-1f9bd-200d-27a1-fe0f.png,"Apple Emoji: 1F9D1-200D-1F9BD-200D-27A1-FE0F (person_in_manual_wheelchair_facing_right). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f9d1-200d-1f9bd-200d-27a1-fe0f.png,"Google Emoji: 1F9D1-200D-1F9BD-200D-27A1-FE0F (person_in_manual_wheelchair_facing_right). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f468-200d-1f9bd.png,"Apple Emoji: 1F468-200D-1F9BD (man_in_manual_wheelchair). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f468-200d-1f9bd.png,"Google Emoji: 1F468-200D-1F9BD (man_in_manual_wheelchair). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f468-200d-1f9bd-200d-27a1-fe0f.png,"Apple Emoji: 1F468-200D-1F9BD-200D-27A1-FE0F (man_in_manual_wheelchair_facing_right). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f468-200d-1f9bd-200d-27a1-fe0f.png,"Google Emoji: 1F468-200D-1F9BD-200D-27A1-FE0F (man_in_manual_wheelchair_facing_right). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f469-200d-1f9bd.png,"Apple Emoji: 1F469-200D-1F9BD (woman_in_manual_wheelchair). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f469-200d-1f9bd.png,"Google Emoji: 1F469-200D-1F9BD (woman_in_manual_wheelchair). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f469-200d-1f9bd-200d-27a1-fe0f.png,"Apple Emoji: 1F469-200D-1F9BD-200D-27A1-FE0F (woman_in_manual_wheelchair_facing_right). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f469-200d-1f9bd-200d-27a1-fe0f.png,"Google Emoji: 1F469-200D-1F9BD-200D-27A1-FE0F (woman_in_manual_wheelchair_facing_right). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f3c3.png,"Apple Emoji: 1F3C3 (runner). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f3c3.png,"Google Emoji: 1F3C3 (runner). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f3c3-200d-2642-fe0f.png,"Apple Emoji: 1F3C3-200D-2642-FE0F (man-running). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f3c3-200d-2642-fe0f.png,"Google Emoji: 1F3C3-200D-2642-FE0F (man-running). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f3c3-200d-2640-fe0f.png,"Apple Emoji: 1F3C3-200D-2640-FE0F (woman-running). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f3c3-200d-2640-fe0f.png,"Google Emoji: 1F3C3-200D-2640-FE0F (woman-running). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f3c3-200d-27a1-fe0f.png,"Apple Emoji: 1F3C3-200D-27A1-FE0F (person_running_facing_right). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f3c3-200d-27a1-fe0f.png,"Google Emoji: 1F3C3-200D-27A1-FE0F (person_running_facing_right). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f3c3-200d-2640-fe0f-200d-27a1-fe0f.png,"Apple Emoji: 1F3C3-200D-2640-FE0F-200D-27A1-FE0F (woman_running_facing_right). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f3c3-200d-2640-fe0f-200d-27a1-fe0f.png,"Google Emoji: 1F3C3-200D-2640-FE0F-200D-27A1-FE0F (woman_running_facing_right). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f3c3-200d-2642-fe0f-200d-27a1-fe0f.png,"Apple Emoji: 1F3C3-200D-2642-FE0F-200D-27A1-FE0F (man_running_facing_right). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f3c3-200d-2642-fe0f-200d-27a1-fe0f.png,"Google Emoji: 1F3C3-200D-2642-FE0F-200D-27A1-FE0F (man_running_facing_right). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f483.png,"Apple Emoji: 1F483 (dancer). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f483.png,"Google Emoji: 1F483 (dancer). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f57a.png,"Apple Emoji: 1F57A (man_dancing). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f57a.png,"Google Emoji: 1F57A (man_dancing). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f574-fe0f.png,"Apple Emoji: 1F574-FE0F (man_in_business_suit_levitating). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f574-fe0f.png,"Google Emoji: 1F574-FE0F (man_in_business_suit_levitating). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f46f.png,"Apple Emoji: 1F46F (dancers). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f46f.png,"Google Emoji: 1F46F (dancers). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f46f-200d-2642-fe0f.png,"Apple Emoji: 1F46F-200D-2642-FE0F (men-with-bunny-ears-partying). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f46f-200d-2642-fe0f.png,"Google Emoji: 1F46F-200D-2642-FE0F (men-with-bunny-ears-partying). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f46f-200d-2640-fe0f.png,"Apple Emoji: 1F46F-200D-2640-FE0F (women-with-bunny-ears-partying). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f46f-200d-2640-fe0f.png,"Google Emoji: 1F46F-200D-2640-FE0F (women-with-bunny-ears-partying). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f9d6.png,"Apple Emoji: 1F9D6 (person_in_steamy_room). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f9d6.png,"Google Emoji: 1F9D6 (person_in_steamy_room). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
unsloth/data/apple/1f9d6-200d-2642-fe0f.png,"Apple Emoji: 1F9D6-200D-2642-FE0F (man_in_steamy_room). Features a glossy, 3D-like design with smooth gradients and detailed shading, reflecting the refined aesthetics of iOS emojis."
unsloth/data/google/1f9d6-200d-2642-fe0f.png,"Google Emoji: 1F9D6-200D-2642-FE0F (man_in_steamy_room). Exhibits a flat, cartoonish style with bold outlines and minimal shading, capturing the playful design typical of Android emojis."
