image_path,label
data\facebook\1f469-1f3fe-200d-2764-fe0f-200d-1f469-1f3fe.png,facebook
data\facebook\1f469-1f3fe-200d-2764-fe0f-200d-1f469-1f3ff.png,facebook
data\facebook\1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fb.png,facebook
data\facebook\1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fc.png,facebook
data\facebook\1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fd.png,facebook
data\facebook\1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fe.png,facebook
data\facebook\1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3ff.png,facebook
data\facebook\1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fb.png,facebook
data\facebook\1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fc.png,facebook
data\facebook\1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fd.png,facebook
data\facebook\1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fe.png,facebook
data\facebook\1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3ff.png,facebook
data\facebook\1f469-1f3fe.png,facebook
data\facebook\1f469-1f3ff-200d-1f33e.png,facebook
data\facebook\1f469-1f3ff-200d-1f373.png,facebook
data\facebook\1f469-1f3ff-200d-1f37c.png,facebook
data\facebook\1f469-1f3ff-200d-1f393.png,facebook
data\facebook\1f469-1f3ff-200d-1f3a4.png,facebook
data\facebook\1f469-1f3ff-200d-1f3a8.png,facebook
data\facebook\1f469-1f3ff-200d-1f3eb.png,facebook
data\facebook\1f469-1f3ff-200d-1f3ed.png,facebook
data\facebook\1f469-1f3ff-200d-1f4bb.png,facebook
data\facebook\1f469-1f3ff-200d-1f4bc.png,facebook
data\facebook\1f469-1f3ff-200d-1f527.png,facebook
data\facebook\1f469-1f3ff-200d-1f52c.png,facebook
data\facebook\1f469-1f3ff-200d-1f680.png,facebook
data\facebook\1f469-1f3ff-200d-1f692.png,facebook
data\facebook\1f469-1f3ff-200d-1f91d-200d-1f468-1f3fb.png,facebook
data\facebook\1f469-1f3ff-200d-1f91d-200d-1f468-1f3fc.png,facebook
data\facebook\1f469-1f3ff-200d-1f91d-200d-1f468-1f3fd.png,facebook
data\facebook\1f469-1f3ff-200d-1f91d-200d-1f468-1f3fe.png,facebook
data\facebook\1f469-1f3ff-200d-1f91d-200d-1f469-1f3fb.png,facebook
data\facebook\1f469-1f3ff-200d-1f91d-200d-1f469-1f3fc.png,facebook
data\facebook\1f469-1f3ff-200d-1f91d-200d-1f469-1f3fd.png,facebook
data\facebook\1f469-1f3ff-200d-1f91d-200d-1f469-1f3fe.png,facebook
data\facebook\1f469-1f3ff-200d-1f9af.png,facebook
data\facebook\1f469-1f3ff-200d-1f9b0.png,facebook
data\facebook\1f469-1f3ff-200d-1f9b1.png,facebook
data\facebook\1f469-1f3ff-200d-1f9b2.png,facebook
data\facebook\1f469-1f3ff-200d-1f9b3.png,facebook
data\facebook\1f469-1f3ff-200d-1f9bc.png,facebook
data\facebook\1f469-1f3ff-200d-1f9bd.png,facebook
data\facebook\1f469-1f3ff-200d-2695-fe0f.png,facebook
data\facebook\1f469-1f3ff-200d-2696-fe0f.png,facebook
data\facebook\1f469-1f3ff-200d-2708-fe0f.png,facebook
data\facebook\1f469-1f3ff-200d-2764-fe0f-200d-1f468-1f3fb.png,facebook
data\facebook\1f469-1f3ff-200d-2764-fe0f-200d-1f468-1f3fc.png,facebook
data\facebook\1f469-1f3ff-200d-2764-fe0f-200d-1f468-1f3fd.png,facebook
data\facebook\1f469-1f3ff-200d-2764-fe0f-200d-1f468-1f3fe.png,facebook
data\facebook\1f469-1f3ff-200d-2764-fe0f-200d-1f468-1f3ff.png,facebook
data\facebook\1f469-1f3ff-200d-2764-fe0f-200d-1f469-1f3fb.png,facebook
data\facebook\1f469-1f3ff-200d-2764-fe0f-200d-1f469-1f3fc.png,facebook
data\facebook\1f469-1f3ff-200d-2764-fe0f-200d-1f469-1f3fd.png,facebook
data\facebook\1f469-1f3ff-200d-2764-fe0f-200d-1f469-1f3fe.png,facebook
data\facebook\1f469-1f3ff-200d-2764-fe0f-200d-1f469-1f3ff.png,facebook
data\facebook\1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fb.png,facebook
data\facebook\1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fc.png,facebook
data\facebook\1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fd.png,facebook
data\facebook\1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fe.png,facebook
data\facebook\1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3ff.png,facebook
data\facebook\1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fb.png,facebook
data\facebook\1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fc.png,facebook
data\facebook\1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fd.png,facebook
data\facebook\1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fe.png,facebook
data\facebook\1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3ff.png,facebook
data\facebook\1f469-1f3ff.png,facebook
data\facebook\1f469-200d-1f33e.png,facebook
data\facebook\1f469-200d-1f373.png,facebook
data\facebook\1f469-200d-1f37c.png,facebook
data\facebook\1f469-200d-1f393.png,facebook
data\facebook\1f469-200d-1f3a4.png,facebook
data\facebook\1f469-200d-1f3a8.png,facebook
data\facebook\1f469-200d-1f3eb.png,facebook
data\facebook\1f469-200d-1f3ed.png,facebook
data\facebook\1f469-200d-1f466-200d-1f466.png,facebook
data\facebook\1f469-200d-1f466.png,facebook
data\facebook\1f469-200d-1f467-200d-1f466.png,facebook
data\facebook\1f469-200d-1f467-200d-1f467.png,facebook
data\facebook\1f469-200d-1f467.png,facebook
data\facebook\1f469-200d-1f469-200d-1f466-200d-1f466.png,facebook
data\facebook\1f469-200d-1f469-200d-1f466.png,facebook
data\facebook\1f469-200d-1f469-200d-1f467-200d-1f466.png,facebook
data\facebook\1f469-200d-1f469-200d-1f467-200d-1f467.png,facebook
data\facebook\1f469-200d-1f469-200d-1f467.png,facebook
data\facebook\1f469-200d-1f4bb.png,facebook
data\facebook\1f469-200d-1f4bc.png,facebook
data\facebook\1f469-200d-1f527.png,facebook
data\facebook\1f469-200d-1f52c.png,facebook
data\facebook\1f469-200d-1f680.png,facebook
data\facebook\1f469-200d-1f692.png,facebook
data\facebook\1f469-200d-1f9af.png,facebook
data\facebook\1f469-200d-1f9b0.png,facebook
data\facebook\1f469-200d-1f9b1.png,facebook
data\facebook\1f469-200d-1f9b2.png,facebook
data\facebook\1f469-200d-1f9b3.png,facebook
data\facebook\1f469-200d-1f9bc.png,facebook
data\facebook\1f469-200d-1f9bd.png,facebook
data\facebook\1f469-200d-2695-fe0f.png,facebook
data\facebook\1f469-200d-2696-fe0f.png,facebook
data\facebook\1f469-200d-2708-fe0f.png,facebook
data\facebook\1f469-200d-2764-fe0f-200d-1f468.png,facebook
data\facebook\1f469-200d-2764-fe0f-200d-1f469.png,facebook
data\facebook\1f469-200d-2764-fe0f-200d-1f48b-200d-1f468.png,facebook
data\facebook\1f469-200d-2764-fe0f-200d-1f48b-200d-1f469.png,facebook
data\facebook\1f469.png,facebook
data\facebook\1f46a.png,facebook
data\facebook\1f46b-1f3fb.png,facebook
data\facebook\1f46b-1f3fc.png,facebook
data\facebook\1f46b-1f3fd.png,facebook
data\facebook\1f46b-1f3fe.png,facebook
data\facebook\1f46b-1f3ff.png,facebook
data\facebook\1f46b.png,facebook
data\facebook\1f46c-1f3fb.png,facebook
data\facebook\1f46c-1f3fc.png,facebook
data\facebook\1f46c-1f3fd.png,facebook
data\facebook\1f46c-1f3fe.png,facebook
data\facebook\1f46c-1f3ff.png,facebook
data\facebook\1f46c.png,facebook
data\facebook\1f46d-1f3fb.png,facebook
data\facebook\1f46d-1f3fc.png,facebook
data\facebook\1f46d-1f3fd.png,facebook
data\facebook\1f46d-1f3fe.png,facebook
data\facebook\1f46d-1f3ff.png,facebook
data\facebook\1f46d.png,facebook
data\facebook\1f46e-1f3fb-200d-2640-fe0f.png,facebook
data\facebook\1f46e-1f3fb-200d-2642-fe0f.png,facebook
data\facebook\1f46e-1f3fb.png,facebook
data\facebook\1f46e-1f3fc-200d-2640-fe0f.png,facebook
data\facebook\1f46e-1f3fc-200d-2642-fe0f.png,facebook
data\facebook\1f46e-1f3fc.png,facebook
data\facebook\1f46e-1f3fd-200d-2640-fe0f.png,facebook
data\facebook\1f46e-1f3fd-200d-2642-fe0f.png,facebook
data\facebook\1f46e-1f3fd.png,facebook
data\facebook\1f46e-1f3fe-200d-2640-fe0f.png,facebook
data\facebook\1f46e-1f3fe-200d-2642-fe0f.png,facebook
data\facebook\1f46e-1f3fe.png,facebook
data\facebook\1f46e-1f3ff-200d-2640-fe0f.png,facebook
data\facebook\1f46e-1f3ff-200d-2642-fe0f.png,facebook
data\facebook\1f46e-1f3ff.png,facebook
data\facebook\1f46e-200d-2640-fe0f.png,facebook
data\facebook\1f46e-200d-2642-fe0f.png,facebook
data\facebook\1f46e.png,facebook
data\facebook\1f46f-200d-2640-fe0f.png,facebook
data\facebook\1f46f-200d-2642-fe0f.png,facebook
data\facebook\1f46f.png,facebook
data\facebook\1f470-1f3fb-200d-2640-fe0f.png,facebook
data\facebook\1f470-1f3fb-200d-2642-fe0f.png,facebook
data\facebook\1f470-1f3fb.png,facebook
data\facebook\1f470-1f3fc-200d-2640-fe0f.png,facebook
data\facebook\1f470-1f3fc-200d-2642-fe0f.png,facebook
data\facebook\1f470-1f3fc.png,facebook
data\facebook\1f470-1f3fd-200d-2640-fe0f.png,facebook
data\facebook\1f470-1f3fd-200d-2642-fe0f.png,facebook
data\facebook\1f470-1f3fd.png,facebook
data\facebook\1f470-1f3fe-200d-2640-fe0f.png,facebook
data\facebook\1f470-1f3fe-200d-2642-fe0f.png,facebook
data\facebook\1f470-1f3fe.png,facebook
data\facebook\1f470-1f3ff-200d-2640-fe0f.png,facebook
data\facebook\1f470-1f3ff-200d-2642-fe0f.png,facebook
data\facebook\1f470-1f3ff.png,facebook
data\facebook\1f470-200d-2640-fe0f.png,facebook
data\facebook\1f470-200d-2642-fe0f.png,facebook
data\facebook\1f470.png,facebook
data\facebook\1f471-1f3fb-200d-2640-fe0f.png,facebook
data\facebook\1f471-1f3fb-200d-2642-fe0f.png,facebook
data\facebook\1f471-1f3fb.png,facebook
data\facebook\1f471-1f3fc-200d-2640-fe0f.png,facebook
data\facebook\1f471-1f3fc-200d-2642-fe0f.png,facebook
data\facebook\1f471-1f3fc.png,facebook
data\facebook\1f471-1f3fd-200d-2640-fe0f.png,facebook
data\facebook\1f471-1f3fd-200d-2642-fe0f.png,facebook
data\facebook\1f471-1f3fd.png,facebook
data\facebook\1f471-1f3fe-200d-2640-fe0f.png,facebook
data\facebook\1f471-1f3fe-200d-2642-fe0f.png,facebook
data\facebook\1f471-1f3fe.png,facebook
data\facebook\1f471-1f3ff-200d-2640-fe0f.png,facebook
data\facebook\1f471-1f3ff-200d-2642-fe0f.png,facebook
data\facebook\1f471-1f3ff.png,facebook
data\facebook\1f471-200d-2640-fe0f.png,facebook
data\facebook\1f471-200d-2642-fe0f.png,facebook
data\facebook\1f471.png,facebook
data\facebook\1f472-1f3fb.png,facebook
data\facebook\1f472-1f3fc.png,facebook
data\facebook\1f472-1f3fd.png,facebook
data\facebook\1f472-1f3fe.png,facebook
data\facebook\1f472-1f3ff.png,facebook
data\facebook\1f472.png,facebook
data\facebook\1f473-1f3fb-200d-2640-fe0f.png,facebook
data\facebook\1f473-1f3fb-200d-2642-fe0f.png,facebook
data\facebook\1f473-1f3fb.png,facebook
data\facebook\1f473-1f3fc-200d-2640-fe0f.png,facebook
data\facebook\1f473-1f3fc-200d-2642-fe0f.png,facebook
data\facebook\1f473-1f3fc.png,facebook
data\facebook\1f473-1f3fd-200d-2640-fe0f.png,facebook
data\facebook\1f473-1f3fd-200d-2642-fe0f.png,facebook
data\facebook\1f473-1f3fd.png,facebook
data\facebook\1f473-1f3fe-200d-2640-fe0f.png,facebook
data\facebook\1f473-1f3fe-200d-2642-fe0f.png,facebook
data\facebook\1f473-1f3fe.png,facebook
data\facebook\1f473-1f3ff-200d-2640-fe0f.png,facebook
data\facebook\1f473-1f3ff-200d-2642-fe0f.png,facebook
data\facebook\1f473-1f3ff.png,facebook
data\facebook\1f473-200d-2640-fe0f.png,facebook
data\facebook\1f473-200d-2642-fe0f.png,facebook
data\facebook\1f473.png,facebook
data\facebook\1f474-1f3fb.png,facebook
data\facebook\1f474-1f3fc.png,facebook
data\facebook\1f474-1f3fd.png,facebook
data\facebook\1f474-1f3fe.png,facebook
data\facebook\1f474-1f3ff.png,facebook
data\facebook\1f474.png,facebook
data\facebook\1f475-1f3fb.png,facebook
data\facebook\1f475-1f3fc.png,facebook
data\facebook\1f475-1f3fd.png,facebook
data\facebook\1f475-1f3fe.png,facebook
data\facebook\1f475-1f3ff.png,facebook
data\facebook\1f475.png,facebook
data\facebook\1f476-1f3fb.png,facebook
data\facebook\1f476-1f3fc.png,facebook
data\facebook\1f476-1f3fd.png,facebook
data\facebook\1f476-1f3fe.png,facebook
data\facebook\1f476-1f3ff.png,facebook
data\facebook\1f476.png,facebook
data\facebook\1f477-1f3fb-200d-2640-fe0f.png,facebook
data\facebook\1f477-1f3fb-200d-2642-fe0f.png,facebook
data\facebook\1f477-1f3fb.png,facebook
data\facebook\1f477-1f3fc-200d-2640-fe0f.png,facebook
data\facebook\1f477-1f3fc-200d-2642-fe0f.png,facebook
data\facebook\1f477-1f3fc.png,facebook
data\facebook\1f477-1f3fd-200d-2640-fe0f.png,facebook
data\facebook\1f477-1f3fd-200d-2642-fe0f.png,facebook
data\facebook\1f477-1f3fd.png,facebook
data\facebook\1f477-1f3fe-200d-2640-fe0f.png,facebook
data\facebook\1f477-1f3fe-200d-2642-fe0f.png,facebook
data\facebook\1f477-1f3fe.png,facebook
data\facebook\1f477-1f3ff-200d-2640-fe0f.png,facebook
data\facebook\1f477-1f3ff-200d-2642-fe0f.png,facebook
data\facebook\1f477-1f3ff.png,facebook
data\facebook\1f477-200d-2640-fe0f.png,facebook
data\facebook\1f477-200d-2642-fe0f.png,facebook
data\facebook\1f477.png,facebook
data\facebook\1f478-1f3fb.png,facebook
data\facebook\1f478-1f3fc.png,facebook
data\facebook\1f478-1f3fd.png,facebook
data\facebook\1f478-1f3fe.png,facebook
data\facebook\1f478-1f3ff.png,facebook
data\facebook\1f478.png,facebook
data\facebook\1f479.png,facebook
data\facebook\1f47a.png,facebook
data\facebook\1f47b.png,facebook
data\facebook\1f47c-1f3fb.png,facebook
data\facebook\1f47c-1f3fc.png,facebook
data\facebook\1f47c-1f3fd.png,facebook
data\facebook\1f47c-1f3fe.png,facebook
data\facebook\1f47c-1f3ff.png,facebook
data\facebook\1f47c.png,facebook
data\facebook\1f47d.png,facebook
data\facebook\1f47e.png,facebook
data\facebook\1f47f.png,facebook
data\facebook\1f480.png,facebook
data\facebook\1f481-1f3fb-200d-2640-fe0f.png,facebook
data\facebook\1f481-1f3fb-200d-2642-fe0f.png,facebook
data\facebook\1f481-1f3fb.png,facebook
data\facebook\1f481-1f3fc-200d-2640-fe0f.png,facebook
data\facebook\1f481-1f3fc-200d-2642-fe0f.png,facebook
data\facebook\1f481-1f3fc.png,facebook
data\facebook\1f481-1f3fd-200d-2640-fe0f.png,facebook
data\facebook\1f481-1f3fd-200d-2642-fe0f.png,facebook
data\facebook\1f481-1f3fd.png,facebook
data\facebook\1f481-1f3fe-200d-2640-fe0f.png,facebook
data\facebook\1f481-1f3fe-200d-2642-fe0f.png,facebook
data\facebook\1f481-1f3fe.png,facebook
data\facebook\1f481-1f3ff-200d-2640-fe0f.png,facebook
data\facebook\1f481-1f3ff-200d-2642-fe0f.png,facebook
data\facebook\1f481-1f3ff.png,facebook
data\facebook\1f481-200d-2640-fe0f.png,facebook
data\facebook\1f481-200d-2642-fe0f.png,facebook
data\facebook\1f481.png,facebook
data\facebook\1f482-1f3fb-200d-2640-fe0f.png,facebook
data\facebook\1f482-1f3fb-200d-2642-fe0f.png,facebook
data\facebook\1f482-1f3fb.png,facebook
data\facebook\1f482-1f3fc-200d-2640-fe0f.png,facebook
data\facebook\1f482-1f3fc-200d-2642-fe0f.png,facebook
data\facebook\1f482-1f3fc.png,facebook
data\facebook\1f482-1f3fd-200d-2640-fe0f.png,facebook
data\facebook\1f482-1f3fd-200d-2642-fe0f.png,facebook
data\facebook\1f482-1f3fd.png,facebook
data\facebook\1f482-1f3fe-200d-2640-fe0f.png,facebook
data\facebook\1f482-1f3fe-200d-2642-fe0f.png,facebook
data\facebook\1f482-1f3fe.png,facebook
data\facebook\1f482-1f3ff-200d-2640-fe0f.png,facebook
data\facebook\1f482-1f3ff-200d-2642-fe0f.png,facebook
data\facebook\1f482-1f3ff.png,facebook
data\facebook\1f482-200d-2640-fe0f.png,facebook
data\facebook\1f482-200d-2642-fe0f.png,facebook
data\facebook\1f482.png,facebook
data\facebook\1f483-1f3fb.png,facebook
data\facebook\1f483-1f3fc.png,facebook
data\facebook\1f483-1f3fd.png,facebook
data\facebook\1f483-1f3fe.png,facebook
data\facebook\1f483-1f3ff.png,facebook
data\facebook\1f483.png,facebook
data\facebook\1f484.png,facebook
data\facebook\1f485-1f3fb.png,facebook
data\facebook\1f485-1f3fc.png,facebook
data\facebook\1f485-1f3fd.png,facebook
data\facebook\1f485-1f3fe.png,facebook
data\facebook\1f485-1f3ff.png,facebook
data\facebook\1f485.png,facebook
data\facebook\1f486-1f3fb-200d-2640-fe0f.png,facebook
data\facebook\1f486-1f3fb-200d-2642-fe0f.png,facebook
data\facebook\1f486-1f3fb.png,facebook
data\facebook\1f486-1f3fc-200d-2640-fe0f.png,facebook
data\facebook\1f486-1f3fc-200d-2642-fe0f.png,facebook
data\facebook\1f486-1f3fc.png,facebook
data\facebook\1f486-1f3fd-200d-2640-fe0f.png,facebook
data\facebook\1f486-1f3fd-200d-2642-fe0f.png,facebook
data\facebook\1f486-1f3fd.png,facebook
data\facebook\1f486-1f3fe-200d-2640-fe0f.png,facebook
data\facebook\1f486-1f3fe-200d-2642-fe0f.png,facebook
data\facebook\1f486-1f3fe.png,facebook
data\facebook\1f486-1f3ff-200d-2640-fe0f.png,facebook
data\facebook\1f486-1f3ff-200d-2642-fe0f.png,facebook
data\facebook\1f486-1f3ff.png,facebook
data\facebook\1f486-200d-2640-fe0f.png,facebook
data\facebook\1f486-200d-2642-fe0f.png,facebook
data\facebook\1f486.png,facebook
data\facebook\1f487-1f3fb-200d-2640-fe0f.png,facebook
data\facebook\1f487-1f3fb-200d-2642-fe0f.png,facebook
data\facebook\1f487-1f3fb.png,facebook
data\facebook\1f487-1f3fc-200d-2640-fe0f.png,facebook
data\facebook\1f487-1f3fc-200d-2642-fe0f.png,facebook
data\facebook\1f487-1f3fc.png,facebook
data\facebook\1f487-1f3fd-200d-2640-fe0f.png,facebook
data\facebook\1f487-1f3fd-200d-2642-fe0f.png,facebook
data\facebook\1f487-1f3fd.png,facebook
data\facebook\1f487-1f3fe-200d-2640-fe0f.png,facebook
data\facebook\1f487-1f3fe-200d-2642-fe0f.png,facebook
data\facebook\1f487-1f3fe.png,facebook
data\facebook\1f487-1f3ff-200d-2640-fe0f.png,facebook
data\facebook\1f487-1f3ff-200d-2642-fe0f.png,facebook
data\facebook\1f487-1f3ff.png,facebook
data\facebook\1f487-200d-2640-fe0f.png,facebook
data\facebook\1f487-200d-2642-fe0f.png,facebook
data\facebook\1f487.png,facebook
data\facebook\1f488.png,facebook
data\facebook\1f489.png,facebook
data\facebook\1f48a.png,facebook
data\facebook\1f48b.png,facebook
data\facebook\1f48c.png,facebook
data\facebook\1f48d.png,facebook
data\facebook\1f48e.png,facebook
data\facebook\1f48f-1f3fb.png,facebook
data\facebook\1f48f-1f3fc.png,facebook
data\facebook\1f48f-1f3fd.png,facebook
data\facebook\1f48f-1f3fe.png,facebook
data\facebook\1f48f-1f3ff.png,facebook
data\facebook\1f48f.png,facebook
data\facebook\1f490.png,facebook
data\facebook\1f491-1f3fb.png,facebook
data\facebook\1f491-1f3fc.png,facebook
data\facebook\1f491-1f3fd.png,facebook
data\facebook\1f491-1f3fe.png,facebook
data\facebook\1f491-1f3ff.png,facebook
data\facebook\1f491.png,facebook
data\facebook\1f492.png,facebook
data\facebook\1f493.png,facebook
data\facebook\1f494.png,facebook
data\facebook\1f495.png,facebook
data\facebook\1f496.png,facebook
data\facebook\1f497.png,facebook
data\facebook\1f498.png,facebook
data\facebook\1f499.png,facebook
data\facebook\1f49a.png,facebook
data\facebook\1f49b.png,facebook
data\facebook\1f49c.png,facebook
data\facebook\1f49d.png,facebook
data\facebook\1f49e.png,facebook
data\facebook\1f49f.png,facebook
data\facebook\1f4a0.png,facebook
data\facebook\1f4a1.png,facebook
data\facebook\1f4a2.png,facebook
data\facebook\1f4a3.png,facebook
data\facebook\1f4a4.png,facebook
data\facebook\1f4a5.png,facebook
data\facebook\1f4a6.png,facebook
data\facebook\1f4a7.png,facebook
data\facebook\1f4a8.png,facebook
data\facebook\1f4a9.png,facebook
data\facebook\1f4aa-1f3fb.png,facebook
data\facebook\1f4aa-1f3fc.png,facebook
data\facebook\1f4aa-1f3fd.png,facebook
data\facebook\1f4aa-1f3fe.png,facebook
data\facebook\1f4aa-1f3ff.png,facebook
data\facebook\1f4aa.png,facebook
data\facebook\1f4ab.png,facebook
data\facebook\1f4ac.png,facebook
data\facebook\1f4ad.png,facebook
data\facebook\1f4ae.png,facebook
data\facebook\1f4af.png,facebook
data\facebook\1f4b0.png,facebook
data\facebook\1f4b1.png,facebook
data\facebook\1f4b2.png,facebook
data\facebook\1f4b3.png,facebook
data\facebook\1f4b4.png,facebook
data\facebook\1f4b5.png,facebook
data\facebook\1f4b6.png,facebook
data\facebook\1f4b7.png,facebook
data\facebook\1f4b8.png,facebook
data\facebook\1f4b9.png,facebook
data\facebook\1f4ba.png,facebook
data\facebook\1f4bb.png,facebook
data\facebook\1f4bc.png,facebook
data\facebook\1f4bd.png,facebook
data\facebook\1f4be.png,facebook
data\facebook\1f4bf.png,facebook
data\facebook\1f4c0.png,facebook
data\facebook\1f4c1.png,facebook
data\facebook\1f4c2.png,facebook
data\facebook\1f4c3.png,facebook
data\facebook\1f4c4.png,facebook
data\facebook\1f4c5.png,facebook
data\facebook\1f4c6.png,facebook
data\facebook\1f4c7.png,facebook
data\facebook\1f4c8.png,facebook
data\facebook\1f4c9.png,facebook
data\facebook\1f4ca.png,facebook
data\facebook\1f4cb.png,facebook
data\facebook\1f4cc.png,facebook
data\facebook\1f4cd.png,facebook
data\facebook\1f4ce.png,facebook
data\facebook\1f4cf.png,facebook
data\facebook\1f4d0.png,facebook
data\facebook\1f4d1.png,facebook
data\facebook\1f4d2.png,facebook
data\facebook\1f4d3.png,facebook
data\facebook\1f4d4.png,facebook
data\facebook\1f4d5.png,facebook
data\facebook\1f4d6.png,facebook
data\facebook\1f4d7.png,facebook
data\facebook\1f4d8.png,facebook
data\facebook\1f4d9.png,facebook
data\facebook\1f4da.png,facebook
data\facebook\1f4db.png,facebook
data\facebook\1f4dc.png,facebook
data\facebook\1f4dd.png,facebook
data\facebook\1f4de.png,facebook
data\facebook\1f4df.png,facebook
data\facebook\1f4e0.png,facebook
data\facebook\1f4e1.png,facebook
data\facebook\1f4e2.png,facebook
data\facebook\1f4e3.png,facebook
data\facebook\1f4e4.png,facebook
data\facebook\1f4e5.png,facebook
data\facebook\1f4e6.png,facebook
data\facebook\1f4e7.png,facebook
data\facebook\1f4e8.png,facebook
data\facebook\1f4e9.png,facebook
data\facebook\1f4ea.png,facebook
data\facebook\1f4eb.png,facebook
data\facebook\1f4ec.png,facebook
data\facebook\1f4ed.png,facebook
data\facebook\1f4ee.png,facebook
data\facebook\1f4ef.png,facebook
data\facebook\1f4f0.png,facebook
data\facebook\1f4f1.png,facebook
data\facebook\1f4f2.png,facebook
data\facebook\1f4f3.png,facebook
data\facebook\1f4f4.png,facebook
data\facebook\1f4f5.png,facebook
data\facebook\1f4f6.png,facebook
data\facebook\1f4f7.png,facebook
data\facebook\1f4f8.png,facebook
data\facebook\1f4f9.png,facebook
data\facebook\1f4fa.png,facebook
data\facebook\1f4fb.png,facebook
data\facebook\1f4fc.png,facebook
data\facebook\1f4fd-fe0f.png,facebook
data\facebook\1f4ff.png,facebook
data\facebook\1f500.png,facebook
data\facebook\1f501.png,facebook
data\facebook\1f502.png,facebook
data\facebook\1f503.png,facebook
data\facebook\1f504.png,facebook
data\facebook\1f505.png,facebook
data\facebook\1f506.png,facebook
data\facebook\1f507.png,facebook
data\facebook\1f508.png,facebook
data\facebook\1f509.png,facebook
data\facebook\1f50a.png,facebook
data\facebook\1f50b.png,facebook
data\facebook\1f50c.png,facebook
data\facebook\1f50d.png,facebook
data\facebook\1f50e.png,facebook
data\facebook\1f50f.png,facebook
data\facebook\1f510.png,facebook
data\facebook\1f511.png,facebook
data\facebook\1f512.png,facebook
data\facebook\1f513.png,facebook
data\facebook\1f514.png,facebook
data\facebook\1f515.png,facebook
data\facebook\1f516.png,facebook
data\facebook\1f517.png,facebook
data\facebook\1f518.png,facebook
data\facebook\1f519.png,facebook
data\facebook\1f51a.png,facebook
data\facebook\1f51b.png,facebook
data\facebook\1f51c.png,facebook
data\facebook\1f51d.png,facebook
data\facebook\1f51e.png,facebook
data\facebook\1f51f.png,facebook
data\facebook\1f520.png,facebook
data\facebook\1f521.png,facebook
